temperature_c,humidity_percent,co2_ppm,methane_ppm,smoke_density,air_quality_index,room_type,status,heat_index,gas_ratio,fire_risk_score,air_degradation,hour,day_of_week
23.96,57.7,649,0.0,1.4,119,living_room,Safe,26.845,0.0,1.4936,121.8,20,3
17.68,48.0,469,0.0,9.6,64,kitchen,Safe,20.08,0.0,1.4448,83.2,20,3
20.96,55.7,613,0.0,1.1,121,basement,Safe,23.745,0.0,1.3016,123.2,20,3
23.6,58.0,671,0.0,4.6,96,living_room,Safe,26.5,0.0,1.6,105.2,20,3
23.5,52.4,600,0.0,9.0,130,garage,Safe,26.12,0.0,1.77,148.0,20,3
20.1,50.5,780,0.0,7.6,109,living_room,Safe,22.625,0.0,1.5100000000000002,124.2,20,3
29.03,46.2,1400,0.0,19.8,167,garage,Warning,31.34,0.0,2.5338000000000003,206.6,20,3
22.99,59.0,532,0.0,9.1,129,kitchen,Safe,25.94,0.0,1.7433999999999998,147.2,20,3
34.49,61.1,934,0.0,30.9,220,basement,Warning,37.545,0.0,3.3054,281.8,20,3
24.8,57.9,479,0.0,9.1,80,living_room,Safe,27.695,0.0,1.852,98.2,21,3
27.72,60.5,692,0.0,10.5,96,kitchen,Safe,30.745,0.0,2.0832,117.0,21,3
18.14,56.0,509,0.0,8.1,109,bedroom,Safe,20.94,0.0,1.4124,125.2,21,3
24.87,58.5,784,0.0,6.1,105,garage,Safe,27.795,0.0,1.7362000000000002,117.2,21,3
23.0,57.6,647,0.0,6.4,152,garage,Safe,25.88,0.0,1.636,164.8,21,3
20.14,51.8,468,0.0,0.8,139,basement,Safe,22.73,0.0,1.2404,140.6,21,3
26.56,66.1,1011,0.0,13.1,301,garage,Warning,29.865,0.0,2.1176,327.2,21,3
25.72,50.2,589,0.0,4.7,115,kitchen,Safe,28.23,0.0,1.7312,124.4,21,3
19.0,59.7,506,0.0,9.5,67,basement,Safe,21.985,0.0,1.52,86.0,21,3
23.19,43.9,426,0.0,1.8,78,garage,Safe,25.385,0.0,1.4634,81.6,21,3
26.01,41.8,558,0.0,1.9,154,living_room,Safe,28.1,0.0,1.6366,157.8,21,3
26.0,53.1,595,0.0,7.8,66,kitchen,Safe,28.655,0.0,1.872,81.6,21,3
34.66,69.9,1264,0.0,22.4,222,bedroom,Warning,38.155,0.0,2.975599999999999,266.8,21,3
41.89,49.2,4806,66.99,49.0,375,bedroom,Danger,44.35,0.0139359267734553,4.4734,473.0,21,3
26.21,57.9,553,0.0,5.8,98,living_room,Safe,29.105,0.0,1.8046,109.6,21,3
18.85,59.4,789,0.0,9.1,98,bedroom,Safe,21.82,0.0,1.495,116.2,21,3
51.46,36.8,2415,27.74,58.4,374,bedroom,Danger,53.3,0.0114817880794701,5.4236,490.8,21,3
54.43,83.6,3627,56.58,72.9,377,living_room,Danger,58.61,0.0155953693495038,6.181800000000001,522.8,21,3
18.62,56.4,519,0.0,3.5,139,bedroom,Safe,21.44,0.0,1.2572,146.0,21,3
24.22,57.5,741,0.0,11.0,125,living_room,Safe,27.095,0.0,1.8932,147.0,21,3
20.0,49.9,649,0.0,0.8,124,basement,Safe,22.495,0.0,1.232,125.6,21,3
27.62,48.9,1236,0.0,31.9,274,garage,Warning,30.065,0.0,2.9332000000000003,337.8,21,3
50.49,40.9,5147,94.14,101.9,422,bedroom,Danger,52.535,0.0182867132867132,7.1054,625.8,21,3
18.34,56.9,398,0.0,4.8,125,kitchen,Safe,21.185,0.0,1.2924,134.6,21,3
29.86,31.5,1309,0.0,22.5,181,garage,Warning,31.435,0.0,2.6916,226.0,21,3
24.73,44.4,456,0.0,7.3,95,basement,Safe,26.95,0.0,1.7757999999999998,109.6,21,3
23.43,59.2,815,0.0,4.9,154,living_room,Safe,26.39,0.0,1.6018,163.8,21,3
23.33,57.9,685,0.0,4.4,123,kitchen,Safe,26.225,0.0,1.5758,131.8,21,3
19.87,44.5,486,0.0,8.5,139,kitchen,Safe,22.095,0.0,1.5322,156.0,21,3
19.16,53.7,705,0.0,-0.3,107,bedroom,Safe,21.845,0.0,1.1376000000000002,106.4,21,3
31.29,56.6,1509,0.0,23.1,313,bedroom,Warning,34.12,0.0,2.8014,359.2,21,3
25.260145758867225,33.77108910802558,977,0.0,11.7,171,garage,Warning,26.948700214268506,0.0,1.9836087455320333,194.4,21,3
21.78,59.1,762,0.0,6.9,144,kitchen,Safe,24.735,0.0,1.5828,157.8,21,3
20.96,59.1,419,0.0,7.7,116,basement,Safe,23.915,0.0,1.5656,131.4,21,3
18.87,54.3,547,0.0,1.9,104,bedroom,Safe,21.585,0.0,1.2082000000000002,107.8,21,3
32.02,68.2,1271,0.0,30.4,198,kitchen,Warning,35.43000000000001,0.0,3.1372,258.8,21,3
22.79,53.2,686,0.0,6.6,151,living_room,Safe,25.45,0.0,1.6314,164.2,21,3
25.98,49.3,901,0.0,17.5,208,kitchen,Warning,28.445,0.0,2.2588,243.0,21,3
20.87,49.6,531,0.0,0.7,104,kitchen,Safe,23.35,0.0,1.2802,105.4,21,3
21.168590798802875,59.431292701251536,714,0.0,10.8,97,basement,Safe,24.14015543386545,0.0,1.7021154479281726,118.6,21,3
19.48,57.1,471,0.0,3.6,112,kitchen,Safe,22.335,0.0,1.3128,119.2,21,3
33.56,51.3,1253,0.0,19.1,229,kitchen,Warning,36.125,0.0,2.7776,267.2,21,3
26.14,43.9,764,0.0,10.4,133,kitchen,Safe,28.335,0.0,1.9844,153.8,21,3
36.36,53.1,1104,0.0,32.4,223,garage,Warning,39.015,0.0,3.4776,287.8,21,3
36.23,72.1,2174,67.09,73.4,323,garage,Danger,39.835,0.0308459770114942,5.1098,469.8,21,3
19.23,54.5,658,0.0,4.4,54,kitchen,Safe,21.955,0.0,1.3298,62.8,21,3
21.98,49.7,748,0.0,6.1,110,kitchen,Safe,24.465,0.0,1.5628,122.2,21,3
29.33,38.0,1167,0.0,14.3,259,bedroom,Warning,31.23,0.0,2.3318,287.6,21,3
16.79,40.7,452,0.0,3.5,61,garage,Safe,18.825,0.0,1.1474,68.0,21,3
33.51,60.8,1360,0.0,28.7,305,bedroom,Warning,36.55,0.0,3.1586,362.4,21,3
18.86,50.9,620,0.0,5.1,64,kitchen,Safe,21.405,0.0,1.3356,74.2,21,3
22.96,50.7,600,0.0,2.2,120,bedroom,Safe,25.495,0.0,1.4656,124.4,21,3
46.75,78.1,3177,81.9,71.2,414,living_room,Danger,50.655,0.0257709251101321,5.6530000000000005,556.4,21,3
34.65,45.9,1356,0.0,17.1,289,living_room,Warning,36.945,0.0,2.763,323.2,21,3
30.39,31.6,1480,0.0,23.3,231,basement,Warning,31.97,0.0,2.7554,277.6,21,3
53.8,36.4,1917,66.94,76.6,528,basement,Danger,55.62,0.0349009384775808,6.292,681.2,21,3
20.18,58.1,616,0.0,1.5,86,kitchen,Safe,23.085,0.0,1.2708,89.0,21,3
24.25,41.4,808,0.0,8.1,89,bedroom,Safe,26.32,0.0,1.779,105.2,21,3
18.55,59.3,622,0.0,3.4,108,garage,Safe,21.515,0.0,1.249,114.8,21,3
20.98,50.3,422,0.0,1.8,150,garage,Safe,23.495,0.0,1.3308,153.6,21,3
19.56,59.4,779,0.0,8.7,143,basement,Safe,22.53,0.0,1.5215999999999998,160.4,21,3
30.53,50.8,1023,0.0,30.5,279,bedroom,Warning,33.07,0.0,3.0518,340.0,22,3
21.1,43.8,796,0.0,1.5,92,basement,Safe,23.29,0.0,1.326,95.0,22,3
20.41,53.5,702,0.0,4.1,135,living_room,Safe,23.085,0.0,1.3886,143.2,22,3
21.88,41.0,537,0.0,5.0,66,bedroom,Safe,23.93,0.0,1.5128,76.0,22,3
52.82,28.5,4895,23.29,104.6,404,garage,Danger,54.245,0.0047569444444444,7.353200000000001,613.2,22,3
20.03,49.1,632,0.0,5.0,132,kitchen,Safe,22.485,0.0,1.4018000000000002,142.0,22,3
23.97,45.4,597,0.0,7.2,142,bedroom,Safe,26.24,0.0,1.7262,156.4,22,3
21.08,44.6,560,0.0,4.0,91,bedroom,Safe,23.31,0.0,1.4247999999999998,99.0,22,3
21.84,51.0,472,0.0,0.8,135,garage,Safe,24.39,0.0,1.3424,136.6,22,3
21.5,47.4,491,0.0,6.9,148,basement,Safe,23.87,0.0,1.566,161.8,22,3
24.68,55.8,725,0.0,6.4,118,bedroom,Safe,27.47,0.0,1.7368,130.8,22,3
24.39,35.8,1410,0.0,26.6,224,living_room,Warning,26.18,0.0,2.5274,277.2,22,3
22.67,54.9,428,0.0,0.6,98,garage,Safe,25.415000000000003,0.0,1.3842,99.2,22,3
23.67,47.4,557,0.0,10.4,146,living_room,Safe,26.040000000000003,0.0,1.8362000000000005,166.8,22,3
20.81,56.4,583,0.0,1.6,108,garage,Safe,23.63,0.0,1.3126,111.2,22,3
25.31,56.2,748,0.0,11.0,130,kitchen,Safe,28.12,0.0,1.9586,152.0,22,3
32.26,63.1,1304,0.0,30.4,288,kitchen,Warning,35.415,0.0,3.1516,348.8,22,3
28.01,54.0,851,0.0,21.6,254,kitchen,Warning,30.71,0.0,2.5446,297.2,22,3
24.24,49.4,761,0.0,10.4,104,kitchen,Safe,26.71,0.0,1.8704,124.8,22,3
19.99,47.6,630,0.0,7.0,112,living_room,Safe,22.37,0.0,1.4793999999999998,126.0,22,3
30.62,37.6,1285,0.0,17.5,271,kitchen,Warning,32.5,0.0,2.5372,306.0,22,3
50.94,67.4,2881,56.86,87.6,415,kitchen,Danger,54.31,0.0197293546148507,6.5604,590.2,22,3
28.91,33.5,1377,0.0,14.3,201,bedroom,Warning,30.585,0.0,2.3066000000000004,229.6,22,3
19.74,52.0,641,0.0,4.7,98,basement,Safe,22.34,0.0,1.3724,107.4,22,3
29.22,56.9,1227,0.0,27.8,167,garage,Warning,32.065,0.0,2.8652,222.6,22,3
19.88,40.5,600,0.0,4.7,57,bedroom,Safe,21.905,0.0,1.3808,66.4,22,3
26.08,31.1,1085,0.0,24.9,181,garage,Warning,27.635,0.0,2.5607999999999995,230.8,22,3
24.3,49.9,751,0.0,8.2,76,garage,Safe,26.795,0.0,1.786,92.4,22,3
19.63,57.2,749,0.0,4.7,60,basement,Safe,22.49,0.0,1.3658,69.4,22,3
22.2,58.8,424,0.0,5.2,72,bedroom,Safe,25.14,0.0,1.5399999999999998,82.4,22,3
25.0,37.0,1087,0.0,15.7,298,garage,Warning,26.85,0.0,2.128,329.4,22,3
20.01,48.8,557,0.0,6.6,133,bedroom,Safe,22.450000000000003,0.0,1.4646,146.2,22,3
36.64,33.4,4742,46.48,56.4,513,basement,Danger,38.31,0.0097997048281678,4.4544,625.8,22,3
21.42,58.3,580,0.0,7.6,144,kitchen,Safe,24.335,0.0,1.5892,159.2,22,3
19.17,43.7,608,0.0,6.7,98,basement,Safe,21.355000000000004,0.0,1.4182,111.4,22,3
21.02,57.8,728,0.0,6.7,109,garage,Safe,23.91,0.0,1.5292,122.4,22,3
23.23,56.6,806,0.0,3.2,131,kitchen,Safe,26.06,0.0,1.5218,137.4,22,3
18.4,58.0,742,0.0,6.8,51,kitchen,Safe,21.3,0.0,1.376,64.6,22,3
23.36,48.8,756,0.0,3.2,128,garage,Safe,25.8,0.0,1.5295999999999998,134.4,22,3
31.26,35.1,1198,0.0,14.0,232,living_room,Warning,33.015,0.0,2.4356,260.0,22,3
16.82,54.7,489,0.0,8.1,123,garage,Safe,19.555,0.0,1.3332000000000002,139.2,22,3
28.67,37.8,1276,0.0,25.6,245,living_room,Warning,30.56,0.0,2.7442,296.2,22,3
18.6,47.9,624,0.0,6.6,129,basement,Safe,20.995,0.0,1.38,142.2,22,3
22.6,57.4,757,0.0,5.8,88,kitchen,Safe,25.47,0.0,1.588,99.6,22,3
23.57,58.6,736,0.0,7.0,123,living_room,Safe,26.5,0.0,1.6942,137.0,22,3
24.32,40.7,459,0.0,1.7,125,kitchen,Safe,26.355,0.0,1.5272,128.4,22,3
19.85,42.5,442,0.0,4.0,150,garage,Safe,21.975,0.0,1.351,158.0,22,3
21.1,46.6,437,0.0,4.8,133,basement,Safe,23.43,0.0,1.458,142.6,22,3
31.49,49.5,1430,0.0,19.7,295,living_room,Warning,33.965,0.0,2.6774,334.4,22,3
51.63,28.9,3599,89.78,43.5,345,kitchen,Danger,53.075,0.0249388888888888,4.8378,432.0,22,3
21.77,50.6,684,0.0,8.4,117,bedroom,Safe,24.3,0.0,1.6422,133.8,22,3
18.95,44.3,709,0.0,7.7,69,living_room,Safe,21.165,0.0,1.4449999999999998,84.4,22,3
16.81,42.6,605,0.0,1.4,137,kitchen,Safe,18.94,0.0,1.0646,139.8,22,3
19.52,54.5,491,0.0,3.2,106,garage,Safe,22.245,0.0,1.2992,112.4,22,3
18.29,56.7,677,0.0,0.0,73,living_room,Safe,21.125,0.0,1.0974,73.0,22,3
22.81,41.8,571,0.0,8.2,92,kitchen,Safe,24.9,0.0,1.6965999999999997,108.4,22,3
18.55,50.0,525,0.0,1.9,56,garage,Safe,21.05,0.0,1.189,59.8,22,3
23.94,48.1,685,0.0,4.3,143,basement,Safe,26.345,0.0,1.6084,151.6,22,3
52.14,54.2,4758,62.78,64.9,523,bedroom,Danger,54.85,0.0131918470266862,5.7244,652.8,22,3
21.11,42.9,663,0.0,2.1,92,living_room,Safe,23.255,0.0,1.3505999999999998,96.2,22,3
49.35,36.7,5145,40.55,58.4,508,bedroom,Danger,51.185,0.0078799067236688,5.297,624.8,22,3
42.52,36.1,2804,23.87,83.9,420,living_room,Danger,44.325,0.0085098039215686,5.9072000000000005,587.8,22,3
19.67,50.9,442,0.0,3.5,67,living_room,Safe,22.215000000000003,0.0,1.3202000000000005,74.0,23,3
20.48,50.5,476,0.0,0.9,88,garage,Safe,23.005,0.0,1.2648,89.8,23,3
20.014949796601293,52.46743334207566,462,0.0,3.0,78,garage,Safe,22.63832146370508,0.0,1.3208969877960777,84.0,23,3
21.55,52.5,635,0.0,9.7,120,garage,Safe,24.175,0.0,1.6809999999999998,139.4,23,3
27.5,70.7,1465,0.0,28.4,184,living_room,Warning,31.035,0.0,2.786,240.8,23,3
32.92,58.9,1335,0.0,17.8,243,basement,Warning,35.865,0.0,2.6872,278.6,23,3
58.31,36.3,1796,68.02,79.5,442,kitchen,Danger,60.125,0.0378519755147468,6.6786,601.0,23,3
19.34,57.4,466,0.0,0.5,121,living_room,Safe,22.21,0.0,1.1804,122.0,23,3
22.66,55.6,460,0.0,7.6,115,bedroom,Safe,25.44,0.0,1.6636,130.2,23,3
33.69,47.8,1080,0.0,26.4,292,kitchen,Warning,36.08,0.0,3.0774,344.8,23,3
20.38,56.0,578,0.0,1.6,64,basement,Safe,23.18,0.0,1.2868,67.2,23,3
34.86,55.0,884,0.0,21.4,175,garage,Warning,37.61,0.0,2.9476,217.8,23,3
26.06,54.6,811,0.0,9.3,64,living_room,Safe,28.79,0.0,1.9356,82.6,23,3
22.92,48.7,603,0.0,9.6,118,basement,Safe,25.355,0.0,1.7592,137.2,23,3
23.36,48.6,810,0.0,4.7,118,bedroom,Safe,25.79,0.0,1.5896,127.4,23,3
19.5,52.3,474,0.0,9.1,91,basement,Safe,22.115,0.0,1.534,109.2,23,3
23.15,47.1,533,0.0,8.5,148,living_room,Safe,25.505,0.0,1.729,165.0,23,3
20.62,59.5,451,0.0,1.5,54,bedroom,Safe,23.595,0.0,1.2972,57.0,23,3
18.91,56.9,468,0.0,0.7,56,basement,Safe,21.755,0.0,1.1626,57.4,23,3
23.83,56.8,804,0.0,2.7,114,kitchen,Safe,26.67,0.0,1.5377999999999998,119.4,23,3
18.47,50.7,521,0.0,4.8,72,bedroom,Safe,21.005,0.0,1.3001999999999998,81.6,23,3
19.74,51.7,539,0.0,6.2,55,kitchen,Safe,22.325,0.0,1.4324,67.4,23,3
26.23,52.0,618,0.0,8.2,95,living_room,Safe,28.83,0.0,1.9018,111.4,23,3
23.91,50.5,605,0.0,5.3,88,garage,Safe,26.435,0.0,1.6466,98.6,23,3
20.04,53.0,593,0.0,7.7,97,living_room,Safe,22.69,0.0,1.5104,112.4,23,3
20.68,52.1,698,0.0,8.3,92,garage,Safe,23.285,0.0,1.5728,108.6,23,3
18.27,43.4,753,0.0,8.6,136,bedroom,Safe,20.44,0.0,1.4402,153.2,23,3
22.41485751070085,55.18660311842243,609,0.0,8.2,73,kitchen,Safe,25.174187666621968,0.0,1.672891450642051,89.4,23,3
30.45505440898996,44.8307550998448,1527,0.0,27.7,301,garage,Warning,32.6965921639822,0.0,2.9353032645393973,356.4,23,3
24.42,51.5,438,0.0,2.5,82,basement,Safe,26.995,0.0,1.5652,87.0,23,3
28.1,58.5,1344,0.0,15.4,305,living_room,Warning,31.025,0.0,2.302,335.8,23,3
58.34,56.3,3232,72.27,43.8,383,bedroom,Danger,61.155,0.0223538509124652,5.2524,470.6,23,3
23.42,44.2,582,0.0,5.5,143,basement,Safe,25.630000000000003,0.0,1.6252000000000002,154.0,23,3
17.67,52.7,792,0.0,-0.1,103,living_room,Safe,20.305000000000003,0.0,1.0562,102.8,23,3
18.21,51.2,761,0.0,6.0,89,kitchen,Safe,20.77,0.0,1.3326,101.0,23,3
22.23,45.9,780,0.0,9.6,96,living_room,Safe,24.525,0.0,1.7177999999999998,115.2,23,3
21.29,59.7,720,0.0,7.8,116,living_room,Safe,24.275,0.0,1.5894,131.6,23,3
22.8,44.2,463,0.0,5.9,120,basement,Safe,25.01,0.0,1.604,131.8,23,3
25.5,65.8,1207,0.0,29.9,224,kitchen,Warning,28.79,0.0,2.726,283.8,23,3
31.4,52.6,1518,0.0,19.7,220,garage,Warning,34.03,0.0,2.672,259.4,23,3
23.33,50.2,612,0.0,10.4,148,garage,Safe,25.84,0.0,1.8158,168.8,23,3
29.46,38.8,995,0.0,16.3,285,garage,Warning,31.4,0.0,2.4196,317.6,23,3
22.42,54.4,488,0.0,2.5,121,bedroom,Safe,25.14,0.0,1.4452,126.0,23,3
28.87,66.0,1392,0.0,14.3,275,garage,Warning,32.17,0.0,2.3042,303.6,23,3
28.88,59.9,1528,0.0,21.2,214,basement,Warning,31.875,0.0,2.5808,256.4,23,3
24.47,42.8,698,0.0,10.5,58,bedroom,Safe,26.61,0.0,1.8882,79.0,23,3
35.66625755335647,32.7030817193055,2357,68.79,37.7,330,living_room,Danger,37.30141163932175,0.0291730279898218,3.6479754532013886,405.4,23,3
24.6,56.8,511,0.0,2.8,99,living_room,Safe,27.44,0.0,1.588,104.6,23,3
18.38,58.3,534,0.0,8.9,144,bedroom,Safe,21.295,0.0,1.4588,161.8,23,3
22.34,49.7,497,0.0,8.1,67,bedroom,Safe,24.825,0.0,1.6644,83.2,23,3
21.27,46.1,644,0.0,2.1,101,basement,Safe,23.575,0.0,1.3602,105.2,23,3
20.66,53.4,720,0.0,7.2,100,kitchen,Safe,23.33,0.0,1.5276,114.4,23,3
20.64,51.8,576,0.0,4.4,86,basement,Safe,23.23,0.0,1.4144,94.8,23,3
56.48,33.3,4401,98.12,88.8,454,bedroom,Danger,58.145,0.0222898682417083,6.9408,631.6,23,3
23.77,59.9,496,0.0,6.5,54,basement,Safe,26.765,0.0,1.6862,67.0,23,3
38.88,68.6,4107,93.13,94.1,453,kitchen,Danger,42.31,0.0226703992210321,6.0968,641.2,23,3
32.94,62.8,1160,0.0,30.2,228,basement,Warning,36.08,0.0,3.1844,288.4,23,3
33.23,56.1,1237,0.0,25.8,298,living_room,Warning,36.035,0.0,3.0258,349.6,23,3
19.17,45.7,669,0.0,1.5,139,living_room,Safe,21.455,0.0,1.2102,142.0,23,3
17.43,59.5,660,0.0,2.5,107,living_room,Safe,20.405,0.0,1.1458,112.0,23,3
35.29,53.6,2702,43.65,89.4,409,living_room,Danger,37.97,0.0161487236403995,5.6934000000000005,587.8,23,3
21.36,47.1,482,0.0,0.4,103,kitchen,Safe,23.715,0.0,1.2976,103.8,23,3
21.96,46.0,450,0.0,2.7,89,kitchen,Safe,24.26,0.0,1.4256,94.4,23,3
27.29,48.7,1162,0.0,24.6,268,garage,Warning,29.725,0.0,2.6214,317.2,23,3
21.29,57.2,754,0.0,7.1,118,garage,Safe,24.15,0.0,1.5614,132.2,23,3
17.31,47.0,456,0.0,0.4,113,garage,Safe,19.66,0.0,1.0546,113.8,0,4
18.8,44.6,556,0.0,8.3,142,basement,Safe,21.03,0.0,1.46,158.6,0,4
22.51,46.0,466,0.0,2.1,150,garage,Safe,24.81,0.0,1.4346,154.2,0,4
23.42,47.0,680,0.0,10.0,118,bedroom,Safe,25.770000000000003,0.0,1.8052,138.0,0,4
29.9,34.8,1118,0.0,16.9,181,bedroom,Warning,31.64,0.0,2.47,214.8,0,4
23.48,58.6,551,0.0,0.9,153,garage,Safe,26.41,0.0,1.4448,154.8,0,4
16.37,44.1,721,0.0,6.2,137,basement,Safe,18.575000000000003,0.0,1.2302000000000002,149.4,0,4
22.12,45.7,795,0.0,0.9,146,bedroom,Safe,24.405,0.0,1.3632,147.8,0,4
40.63,77.2,3483,38.26,91.4,478,basement,Danger,44.49,0.0109816303099885,6.0938,660.8,0,4
51.48,40.4,3052,79.29,95.2,493,bedroom,Danger,53.5,0.0259711758925646,6.896800000000001,683.4,0,4
23.14,47.9,599,0.0,10.4,121,living_room,Safe,25.535,0.0,1.8044,141.8,0,4
48.21,30.3,1815,26.38,59.3,450,living_room,Danger,49.725,0.0145264317180616,5.2646,568.6,0,4
20.47,47.4,548,0.0,8.3,82,garage,Safe,22.84,0.0,1.5601999999999998,98.6,0,4
57.15,73.2,2578,73.32,106.5,480,basement,Danger,60.81,0.0284296238852268,7.689,693.0,0,4
23.77,46.8,474,0.0,7.4,78,kitchen,Safe,26.11,0.0,1.7221999999999995,92.8,0,4
23.22,53.5,490,0.0,1.9,120,bedroom,Safe,25.895,0.0,1.4691999999999998,123.8,0,4
35.56,41.7,3437,30.85,86.6,467,basement,Danger,37.645,0.0089732402559627,5.5976,640.2,0,4
22.17,58.6,492,0.0,3.8,94,kitchen,Safe,25.1,0.0,1.4822000000000002,101.6,0,4
19.91,51.4,527,0.0,4.2,121,living_room,Safe,22.48,0.0,1.3626,129.4,0,4
22.06,41.3,469,0.0,4.6,113,basement,Safe,24.125,0.0,1.5075999999999998,122.2,0,4
26.96,57.9,1540,0.0,20.3,175,garage,Warning,29.855,0.0,2.4296,215.6,0,4
19.01,56.9,493,0.0,2.9,102,bedroom,Safe,21.855,0.0,1.2566000000000002,107.8,0,4
17.48,56.4,561,0.0,8.9,148,basement,Safe,20.3,0.0,1.4048,165.8,0,4
23.17,47.4,688,0.0,6.9,66,bedroom,Safe,25.540000000000003,0.0,1.6662000000000003,79.8,0,4
27.37,63.4,1495,0.0,31.7,300,kitchen,Warning,30.54,0.0,2.9102,363.4,0,4
31.3,64.8,1188,0.0,20.3,265,garage,Warning,34.54,0.0,2.6900000000000004,305.6,0,4
20.63,50.8,786,0.0,7.0,97,basement,Safe,23.17,0.0,1.5177999999999998,111.0,0,4
23.72,44.1,734,0.0,3.5,64,garage,Safe,25.925,0.0,1.5632,71.0,0,4
20.36,47.4,707,0.0,3.9,123,basement,Safe,22.73,0.0,1.3776,130.8,0,4
29.32,48.5,1190,0.0,31.9,240,living_room,Warning,31.745,0.0,3.0352,303.8,0,4
20.69,55.0,784,0.0,9.8,98,living_room,Safe,23.44,0.0,1.6334,117.6,0,4
38.12079383909498,75.34332265060561,2854,79.19,55.8,453,bedroom,Danger,41.88795997162526,0.0277373029772329,4.519247630345698,564.6,0,4
31.55,62.8,1057,0.0,13.1,174,basement,Warning,34.69,0.0,2.4170000000000003,200.2,0,4
30.68,47.7,1103,0.0,29.8,307,garage,Warning,33.065,0.0,3.0328,366.6,0,4
42.9,41.0,3824,84.15,42.0,374,basement,Danger,44.95,0.022,4.254,458.0,0,4
18.29,41.2,663,0.0,4.3,132,kitchen,Safe,20.35,0.0,1.2694,140.6,0,4
22.18,42.7,636,0.0,3.3,91,living_room,Safe,24.315,0.0,1.4628,97.6,0,4
45.01,37.0,4800,68.99,106.2,360,living_room,Danger,46.86,0.0143699229327223,6.948600000000001,572.4,0,4
25.15,52.8,673,0.0,6.4,148,living_room,Safe,27.79,0.0,1.765,160.8,0,4
22.58,44.1,681,0.0,7.6,151,bedroom,Safe,24.785,0.0,1.6587999999999998,166.2,0,4
21.15,45.1,431,0.0,7.4,88,living_room,Safe,23.405,0.0,1.565,102.8,0,4
23.32,55.7,786,0.0,2.8,133,bedroom,Safe,26.105,0.0,1.5112,138.6,0,4
21.48,57.3,760,0.0,7.7,137,bedroom,Safe,24.345,0.0,1.5968,152.4,0,4
42.07,82.4,4461,57.46,42.6,408,living_room,Danger,46.19,0.0128776333482743,4.2282,493.2,0,4
24.98,57.6,433,0.0,7.3,84,basement,Safe,27.86,0.0,1.7908000000000002,98.6,0,4
20.21,58.5,456,0.0,1.8,74,garage,Safe,23.135,0.0,1.2846,77.6,0,4
23.23,58.4,492,0.0,9.8,135,bedroom,Safe,26.15,0.0,1.7858,154.6,0,4
32.47,58.2,983,0.0,15.5,224,basement,Warning,35.379999999999995,0.0,2.5682,255.0,0,4
20.45,51.5,735,0.0,8.1,140,garage,Safe,23.025,0.0,1.551,156.2,0,4
19.27,51.0,642,0.0,8.8,102,living_room,Safe,21.82,0.0,1.5082,119.6,0,4
21.53,42.7,771,0.0,6.1,54,living_room,Safe,23.665000000000003,0.0,1.5358,66.2,0,4
43.28,34.1,3046,74.8,71.2,379,bedroom,Danger,44.985,0.0245487364620938,5.444800000000001,521.4,0,4
37.74,49.2,3995,99.62,85.6,500,living_room,Danger,40.2,0.0249299299299299,5.6884,671.2,0,4
18.14,46.8,574,0.0,7.2,113,garage,Safe,20.48,0.0,1.3764,127.4,0,4
19.12,54.2,422,0.0,7.9,98,basement,Safe,21.83,0.0,1.4632,113.8,0,4
22.4,59.9,566,0.0,8.8,97,living_room,Safe,25.395,0.0,1.6960000000000002,114.6,0,4
19.73,46.4,787,0.0,6.7,93,kitchen,Safe,22.05,0.0,1.4518,106.4,1,4
20.71,56.9,518,0.0,9.1,124,bedroom,Safe,23.555,0.0,1.6065999999999998,142.2,1,4
24.72,60.0,619,0.0,3.4,74,garage,Safe,27.72,0.0,1.6192,80.8,1,4
23.06,55.7,521,0.0,8.0,131,living_room,Safe,25.845,0.0,1.7035999999999998,147.0,1,4
17.18,46.9,585,0.0,4.6,80,kitchen,Safe,19.525,0.0,1.2148,89.2,1,4
20.03,51.0,465,0.0,2.4,80,basement,Safe,22.58,0.0,1.2978,84.8,1,4
25.0,52.0,897,0.0,27.3,165,bedroom,Warning,27.6,0.0,2.592,219.6,1,4
56.42,39.2,2544,34.67,85.3,406,bedroom,Danger,58.38,0.0136227897838899,6.797199999999999,576.6,1,4
19.39,51.0,773,0.0,3.9,81,garage,Safe,21.94,0.0,1.3194,88.8,1,4
20.07,41.1,779,0.0,1.1,78,garage,Safe,22.125,0.0,1.2482,80.2,1,4
21.85,59.9,797,0.0,3.6,52,bedroom,Safe,24.845,0.0,1.455,59.2,1,4
21.09,48.3,779,0.0,0.7,120,bedroom,Safe,23.505,0.0,1.2934,121.4,1,4
23.06,56.1,755,0.0,8.8,105,kitchen,Safe,25.865,0.0,1.7355999999999998,122.6,1,4
22.92,45.4,805,0.0,1.0,143,living_room,Safe,25.19,0.0,1.4152,145.0,1,4
24.091246783567467,44.83078441949773,760,0.0,7.2,150,kitchen,Safe,26.33278600454236,0.0,1.7334748070140478,164.4,1,4
25.79,45.2,510,0.0,1.5,121,garage,Safe,28.05,0.0,1.6073999999999995,124.0,1,4
22.27,51.9,577,0.0,3.6,116,basement,Safe,24.865,0.0,1.4802,123.2,1,4
21.57,55.6,627,0.0,4.1,147,kitchen,Safe,24.35,0.0,1.4582000000000002,155.2,1,4
22.81,56.9,655,0.0,9.7,104,basement,Safe,25.655,0.0,1.7566,123.4,1,4
